product_id,brand,price,user_id,user_session,purchased,num_views_session,num_views_product,category,sub_category,hour,minute,weekday,duration,num_prev_sessions,num_prev_product_views
1002524,apple,511.72,512969836,00c58870-bb64-4ae7-aec0-5ca6e635b6bd,1,2,2,electronics,smartphone,13,44,6,109,0,1
1002524,apple,521.25,556357573,596ebcf9-57f7-4812-9d78-3d7cf5a489f7,1,8,5,electronics,smartphone,13,17,1,89,11,10
1002524,apple,521.25,514614926,1c2adec6-5c62-43b2-85e8-23646e9bc5c6,1,2,2,electronics,smartphone,6,17,3,43,18,15
1002524,apple,531.39,549109608,a270b890-56b4-4ac4-b0a9-773a7f5151c3,1,1,1,electronics,smartphone,10,41,0,212,257,18
1002524,apple,537.69,518614883,3d387b72-f0c5-4575-88a3-37be157a337d,1,1,1,electronics,smartphone,16,51,3,15,43,20
1002528,apple,532.57,551361102,cd79731d-6b2e-4697-aefb-1caf1391e787,1,3,2,electronics,smartphone,20,7,6,124,127,43
1002528,apple,540.3,551361102,56a6ad95-a7a6-4fae-a493-0bf0b030867b,1,4,4,electronics,smartphone,14,27,0,160,166,68
1002528,apple,540.3,551361102,3949cf00-381f-4062-87b0-5901a4fb0637,1,20,4,electronics,smartphone,19,49,0,1112,174,72
1002535,apple,864.63,563249911,4dbe8782-cbc8-4177-9d38-ceb52e093b88,1,7,1,electronics,smartphone,20,26,3,374,52,13
1002535,apple,864.63,563249911,0ef54b88-283a-42f2-8d38-6f11d6cde033,1,6,4,electronics,smartphone,20,28,3,220,54,14
1002540,apple,469.77,565302152,0470752f-42fc-48f9-8076-708b108ffcaa,1,,,electronics,smartphone,8,1,2,19,0,0
1002544,apple,460.5,543141199,11685beb-2dd1-4043-9166-b9ee3694f93e,1,3,2,electronics,smartphone,15,40,1,69,22,13
1002544,apple,459.21,557254614,ef909e9b-be98-4b22-b30b-50461b917c68,1,2,2,electronics,smartphone,5,8,2,55,80,19
1002544,apple,460.11,557646747,95f909e4-4b7c-43ef-93f5-9104a1576733,1,6,2,electronics,smartphone,4,28,3,86,186,38
1002544,apple,458.42,549109608,b0dd71b7-dbb1-4395-82d7-465e1c3a0e63,1,7,3,electronics,smartphone,11,21,4,710,235,41
1002544,apple,459.21,549109608,ef798015-05d6-4e2a-8f54-8477dc530875,1,3,1,electronics,smartphone,9,50,3,758,304,50
1002544,apple,460.51,535658024,3bd5634a-b80a-46b4-a270-e316955d9954,1,1,1,electronics,smartphone,6,35,6,167,87,60
1002544,apple,460.51,535658024,12730f60-4206-4df4-8537-4955e012bebb,1,1,1,electronics,smartphone,7,14,6,126,90,62
1002544,apple,460.51,535658024,4db1055f-e366-4150-b432-01e20792677f,0,1,1,electronics,smartphone,4,46,0,6,95,64
1002544,apple,460.51,535658024,b60a0ad6-f60b-46be-935e-390fd336ad93,1,1,1,electronics,smartphone,5,2,0,411,96,66
1002544,apple,460.5,535658024,5b077369-c7e5-41ac-b613-89562d8a050a,1,3,3,electronics,smartphone,11,39,1,343,114,78
1002544,apple,460.36,535658024,e0201939-89cd-4a95-8f0f-0979185393e0,0,1,1,electronics,smartphone,12,10,2,4,123,85
1002544,apple,460.11,535658024,e3a0c065-4441-40df-8cd3-102ad11efbc3,1,4,2,electronics,smartphone,5,12,4,168,141,98
1002544,apple,459.64,535658024,07cd0a26-ab14-4dff-aaff-89d8c7839d3a,1,1,1,electronics,smartphone,13,59,0,192,165,113
1002544,apple,458.29,535658024,3e5668ff-24b4-4d87-b4b7-991bbdd825e8,1,4,4,electronics,smartphone,9,45,4,276,210,147
1002547,apple,473.37,516096684,6ac15069-8174-4f07-9ce8-05e7d2b88630,1,2,1,electronics,smartphone,18,55,1,148,68,21
1002548,apple,575.82,529354677,94d27aff-8540-4e80-8e55-5fc4123387a8,1,11,3,electronics,smartphone,18,6,3,352,2,1
1002628,apple,411.57,557769185,e1b03818-ece1-4604-8a65-2bebfb283b42,1,6,3,electronics,smartphone,5,20,5,544,9,3
1002629,apple,358.31,512949418,c8e9dad2-4817-4a62-b24b-d4fa05c04f9a,1,5,2,electronics,smartphone,5,47,4,577,37,19
1002633,apple,358.54,515829117,058a9e3b-73dd-4b8a-972d-53b423a9e1df,1,2,2,electronics,smartphone,8,16,4,54,34,17
1002633,apple,358.57,557646747,8b580123-1196-42ab-8229-e2a921da8f41,1,1,1,electronics,smartphone,8,16,0,20,135,28
1002633,apple,358.44,532593563,975c484b-575b-433e-b040-008ad8ad3190,1,4,2,electronics,smartphone,3,57,2,84,55,34
1002634,apple,370.12,514472957,c2106784-31de-402e-8706-c503d9045dc0,1,6,5,electronics,smartphone,10,24,6,97,9,5
1003306,apple,581.48,562934281,7b19584d-966d-4ff9-8887-4e3aaa9da23e,1,1,1,electronics,smartphone,5,48,3,31,7,6
1003306,apple,579.92,513422923,8fce7573-e452-49b0-8fb9-b633b0939566,1,1,1,electronics,smartphone,22,55,0,24,57,19
1003306,apple,581.42,513229632,5ccb25ed-7e0e-4a84-bdd9-50759a86618a,0,2,1,electronics,smartphone,6,12,5,12,73,33
1003306,apple,579.74,513229632,72f5d73e-ad4c-4bcd-9ceb-8a8d15afd7a3,1,1,1,electronics,smartphone,8,32,3,29,96,57
1003312,apple,702.76,548112255,581e2b87-8007-42e8-ab9a-a7e076f11459,1,2,2,electronics,smartphone,19,20,6,100,25,9
1003312,apple,691.88,513836937,8fa9cbce-37df-4220-8e72-65115c83515d,1,7,3,electronics,smartphone,7,53,3,500,32,16
1003313,apple,967.64,516057579,379bd96b-d8dd-458c-ac88-21476a349c36,1,8,3,electronics,smartphone,19,30,2,1169,4,3
1003315,apple,913.51,512467519,51c904f6-10c8-422d-87f3-8ccf13011e96,0,2,1,electronics,smartphone,9,7,4,55,1,0
1003315,apple,913.38,538240785,40fb4adc-1e2e-4451-859b-ab5fb1cd3540,1,2,2,electronics,smartphone,18,9,2,93,5,3
1003315,apple,922.6,517327371,306940f1-3ddc-4ad0-8864-965e05ed26fd,1,1,1,electronics,smartphone,8,32,2,178,6,5
1003316,apple,946.97,536065596,1fcc9729-f8a9-4b66-8d7e-3c1c4e353ab7,1,1,1,electronics,smartphone,7,25,2,66,1,2
1003316,apple,931.49,544062419,63310d7d-9bb1-4fcf-a936-d7bdb7b547a7,0,1,1,electronics,smartphone,12,48,1,16,8,3
1003316,apple,931.46,559687768,4f6e8211-b2a9-4200-9b82-63540afea9ca,0,6,4,electronics,smartphone,11,31,2,2226,8,8
1003316,apple,928.4,538216048,5c58a355-4d58-40c2-b49a-c15c9166db1c,1,4,2,electronics,smartphone,12,58,1,321,141,32
1003317,apple,947.26,520100082,05b55cf3-bd79-42e9-acf7-e99f3f8a2d82,1,4,2,electronics,smartphone,7,14,6,82,53,0
1003317,apple,951.99,512511358,13d94890-623c-4f17-93bd-84ca22745d78,1,21,2,electronics,smartphone,9,1,6,1077,53,7
1003418,honor,180.16,519091048,b10cb250-d4fa-4d26-8a6b-a8166e095254,1,2,2,electronics,smartphone,23,43,3,156,4,4
1003532,samsung,360.11,556458828,b0e5a3ff-d38a-4a7d-8095-8dd23be823ce,0,4,2,electronics,smartphone,7,31,5,86,0,0
1003707,huawei,151.87,551393004,618717b7-bc2c-44bb-80c4-523d694f56d9,0,2,2,electronics,smartphone,10,42,6,18,1,0
1003712,samsung,746.48,512835557,94f85a77-903b-4d00-847f-abc9c50b3f37,0,16,2,electronics,smartphone,6,21,5,13605,0,0
1003747,sony,282.81,558375630,a40482d4-0e6d-4e51-b7f9-a340d9ca96a6,1,17,3,electronics,smartphone,17,8,6,1644,0,1
1003768,huawei,485.54,545356842,84b4386d-5e3b-45c8-a36b-6b2cc92ef44a,1,2,2,electronics,smartphone,12,37,6,51,23,12
1003877,prestigio,51.2,556544087,4e4b8795-5349-4e72-ab39-0a7eb7e6ddab,1,23,6,electronics,smartphone,10,47,0,1258,26,1
1003878,prestigio,51.46,549153469,a09e6672-e30d-43d9-b27d-96c5fb55d7e5,1,9,2,electronics,smartphone,12,12,5,643,8,0
1003919,xiaomi,192.77,513220489,618f7374-0db4-4599-8ad2-c00fe43859f2,1,9,3,electronics,smartphone,7,46,5,584,0,0
1003947,inoi,63.75,513443389,61c098f5-a375-44d0-a87a-fec5129c152c,1,11,2,electronics,smartphone,2,18,3,305,2,1
1003948,inoi,46.05,552450093,6d6f33f1-c830-41f9-b793-dad328b91860,1,1,1,electronics,smartphone,17,39,0,48,0,0
1003956,texet,68.39,512427442,4f52bb90-b49e-4759-8a40-2b9853b14dc6,0,15,2,electronics,smartphone,19,27,5,342,1,0
1003966,samsung,720.48,512905134,52fef93e-7c9f-4dfe-a119-d07691b2ffb9,1,4,2,electronics,smartphone,10,18,6,141,36,6
1004038,xiaomi,166.51,559559217,5859f7b4-1052-4045-8cb5-4e02d442b1d4,1,3,3,electronics,smartphone,18,14,2,147,15,4
1004080,xiaomi,406.43,517833800,1a397356-46b3-4e93-bbc2-c97bfb8ed8c2,1,3,2,electronics,smartphone,17,4,3,217,0,1
1004098,bq,72.05,532925831,e0135b25-ac43-42d9-a3f7-96c5260f4e89,1,20,9,electronics,smartphone,9,10,1,1163,4,0
1004133,xiaomi,141.56,513663411,d833e095-024e-44dc-861d-a8755e473719,1,2,2,electronics,smartphone,9,29,0,158,6,7
1004161,xiaomi,92.64,520206388,186802f8-9a4b-4e51-bd2a-1e701cd9347f,1,14,1,electronics,smartphone,7,1,4,402,21,1
1004161,xiaomi,95.21,557935258,db37319f-86ac-4250-87e6-64de82581a84,1,16,4,electronics,smartphone,6,54,6,6243,34,29
1004166,xiaomi,146.2,514937752,1a696e5a-7bbf-43d2-a8d8-e45a7a7ceca7,1,1,1,electronics,smartphone,12,35,3,127,6,0
1004173,xiaomi,164.38,562250953,3aa1cc2e-6002-4402-9a57-de055a6a14b0,1,1,1,electronics,smartphone,15,41,0,120,1,2
1004209,samsung,88.8,544324409,549e74b1-30b7-4881-a51c-0be9b3f56e4f,1,5,1,electronics,smartphone,17,50,6,192,92,32
1004225,apple,1004.86,558768432,2027c381-3e67-4df7-a79f-02dc4a5bede2,1,8,3,electronics,smartphone,11,55,0,463,14,1
1004225,apple,1003.63,513172685,33d2bc2c-f523-dc08-1732-eb6de4084a4e,1,1,1,electronics,smartphone,13,22,6,39,25,17
1004225,apple,1004.58,513334519,a8879501-6fe2-4a31-a334-73d69621c7e6,1,1,1,electronics,smartphone,10,49,4,36,61,36
1004225,apple,1003.24,513172685,d428727f-81f7-4bd0-9749-7f1d40eae802,1,2,2,electronics,smartphone,19,49,4,60,61,52
1004225,apple,1002.26,513172685,559421ec-b16a-4c5f-87d6-bcb056e989b4,1,2,2,electronics,smartphone,15,15,6,44,63,55
1004227,apple,1005.35,513037386,00e0632d-e962-4ce9-9899-efbe9df3fe65,0,12,3,electronics,smartphone,12,55,4,574,4,0
1004227,apple,1003.84,512386086,17515051-fb75-4ad7-a9ed-ef3c78f8b73c,1,2,1,electronics,smartphone,7,10,4,1989,146,31
1004227,apple,1003.37,512386086,1c1713dc-f55a-4466-8e1b-bfc505222709,1,23,5,electronics,smartphone,9,42,6,3508,198,47
1004227,apple,1003.09,512386086,6cd6349b-7075-4b7b-91dd-e8460876377f,0,1,1,electronics,smartphone,8,53,1,26,225,49
1004227,apple,1003.06,512386086,11b214dd-9762-4acf-9ce5-fc677d7d10b1,1,3,1,electronics,smartphone,13,48,1,266,241,54
1004229,apple,1121.75,547974405,3ab4e6ba-46b6-47a0-9ea5-80c291994497,1,3,3,electronics,smartphone,17,23,4,168,4,4
1004230,apple,1125.37,562398323,a79499a2-49eb-472a-9141-a2624fac6950,0,1,1,electronics,smartphone,21,41,4,206,22,11
1004235,apple,1177.87,521355812,b638fcdf-3893-44d4-862a-4ed004abb680,1,2,2,electronics,smartphone,4,34,4,70,11,9
1004237,apple,1086.72,535658024,c0d91843-4416-42ea-9ce4-400c7b76817a,1,5,3,electronics,smartphone,9,46,6,253,151,31
1004237,apple,1093.85,535658024,46659d8a-5cba-4522-8994-4c4ddc6e2aff,1,3,2,electronics,smartphone,9,54,4,410,173,33
1004237,apple,1093.82,535658024,5b521dde-bfc5-42e8-a67c-b321c8616814,0,4,2,electronics,smartphone,5,45,6,378,180,34
1004237,apple,1093.82,535658024,26b18032-4bde-43d4-bdfc-6d53e3cbf40d,1,9,5,electronics,smartphone,7,37,6,646,183,36
1004237,apple,1086.72,538216048,5a3e7cb9-fddf-4c27-a469-4c5ea6183172,1,3,3,electronics,smartphone,11,6,6,66,74,45
1004237,apple,1093.93,538216048,b5bcd794-6b3d-432d-962d-88e5f9c31b5d,1,8,4,electronics,smartphone,20,32,1,325,86,49
1004237,apple,1093.82,538216048,30d88d43-f01a-49ea-935e-fab9df0cdd34,1,7,3,electronics,smartphone,7,4,6,469,128,69
1004238,apple,1208.22,535414631,1ba27e8f-ef58-4943-9c21-a99ed463c396,1,8,4,electronics,smartphone,12,22,1,266,25,11
1004238,apple,1199.49,549109608,8ce61505-7b84-4d86-8817-3c00c074b148,1,7,2,electronics,smartphone,6,17,1,1735,70,17
1004238,apple,1208.01,549109608,b0dd71b7-dbb1-4395-82d7-465e1c3a0e63,1,7,2,electronics,smartphone,11,15,4,710,233,46
1004240,apple,1055.39,527686687,f44dfcaa-27d7-4620-8024-c6ffb85f7637,1,4,2,electronics,smartphone,17,27,2,356,1,2
1004240,apple,1061.68,520575743,e4706d8e-3cde-4084-a41b-4d3394ce84f1,1,4,4,electronics,smartphone,10,27,6,144,4,4
1004241,apple,1158.31,513486941,903047ab-0b5f-4202-abfc-9e8ab9d1286e,1,2,2,electronics,smartphone,12,27,4,52,19,19
1004244,apple,803.41,557534106,7b6c837b-3e46-43a4-909f-b4164e7031d3,1,1,1,electronics,smartphone,7,53,1,20,5,3
1004245,apple,990.99,540143097,8930e6e9-b72b-45e8-975d-2bc9a07ef122,1,4,3,electronics,smartphone,11,27,5,755,0,1
1004246,apple,756.41,551307859,1f224fe6-a185-4923-9065-e624db17b0dc,1,9,4,electronics,smartphone,7,40,6,387,29,2
1004246,apple,756.71,545095781,297feb50-2879-4120-a5da-a54351583546,1,2,2,electronics,smartphone,12,47,3,113,5,5
1004246,apple,753.91,513438709,806a1872-ff6b-4c77-81f7-6723bda20b6c,1,1,1,electronics,smartphone,4,3,3,15,41,37
1004247,apple,802.21,523580461,647b149e-7843-458a-a449-edb2c06536df,1,6,5,electronics,smartphone,13,57,4,217,6,7
1004247,apple,802.59,515702401,5d4709fa-bd83-468d-84b4-f63de7f8c265,1,2,2,electronics,smartphone,15,12,6,89,13,12
1004247,apple,802.34,515702401,b8c8d515-223c-4e8c-9c11-05dee1184b76,0,1,1,electronics,smartphone,10,0,3,14,39,34
1004249,apple,722.72,521738355,26744a41-ad07-40f6-9984-fe2b81a4b3ee,1,2,2,electronics,smartphone,5,55,4,71,26,11
1004249,apple,766.76,512409624,d6fc5566-1351-4e7c-9de1-380417e0366a,0,1,1,electronics,smartphone,5,38,1,38,51,39
1004249,apple,746.22,522446979,f568ae58-30af-4d8e-91d8-4da36c7c1f8f,1,1,1,electronics,smartphone,12,41,6,24,43,43
1004249,apple,743.39,512409624,675f6951-faca-46c9-8aae-3f88340dc00f,1,1,1,electronics,smartphone,12,7,2,71,99,62
1004249,apple,732.09,512409624,d776b5ba-10a7-4906-a257-ace7a0efe1fa,0,1,1,electronics,smartphone,13,40,5,24,123,83
1004249,apple,725.08,512409624,963421c7-3c69-4445-ae93-821030f0ad0d,1,1,1,electronics,smartphone,11,6,1,118,142,103
1004250,apple,793.92,512577046,5296e1e6-c6d9-42da-abcb-22d72ddb494b,1,1,1,electronics,smartphone,3,7,4,14,68,21
1004253,apple,815.59,514289428,23836973-7d1c-4b5a-be32-6ad13abab5b9,1,3,2,electronics,smartphone,11,33,3,237,0,1
1004253,apple,810.6,518151643,488dc52f-0ead-4987-a509-9a78fccde346,1,1,1,electronics,smartphone,12,2,6,16,5,4
1004253,apple,810.99,548985588,6ba704c7-6129-45ee-9420-503db088f9a9,1,14,2,electronics,smartphone,8,58,1,455,68,9
1004258,apple,756.62,514437145,03f641f2-cb20-4c1e-8c8f-cd15249e989d,1,4,2,electronics,smartphone,18,24,4,230,0,1
1004258,apple,745.39,515014899,12c995cf-37be-4511-8970-b9ef224d47ff,1,1,1,electronics,smartphone,0,10,2,18,119,44
1004258,apple,744.03,515014899,032bb80b-0354-4944-8c4a-b6acd3f989bf,1,1,1,electronics,smartphone,13,52,2,16,121,46
1004259,apple,811.51,549589941,1f54b0ad-6049-4fd4-82ca-c5c7cf3d1c95,1,44,1,electronics,smartphone,18,50,6,4548,0,1
1004259,apple,812.09,548985588,46ca0a91-4afb-49e2-ac18-315e1ab5436a,1,9,3,electronics,smartphone,12,24,3,257,51,14
1004259,apple,812.09,541496006,1083098c-a509-4321-8ef3-4f165ab8120d,1,6,2,electronics,smartphone,11,13,1,388,53,17
1004259,apple,812.09,541496006,8b0f9d0e-e6fe-446d-b6e0-61f0a64dcdf4,1,1,1,electronics,smartphone,6,45,3,102,70,21
1004259,apple,812.09,541496006,57168e42-7ec5-488e-b16b-21662307a87f,1,1,1,electronics,smartphone,8,39,6,29,82,34
1004266,inoi,65.88,547712300,01694247-80f2-4515-bedd-8e06638fcd69,1,6,1,electronics,smartphone,9,46,2,545,1,0
1004305,jinga,64.33,546977551,c04f8dc7-e9cc-4baf-917b-a3ab73f88bce,0,20,3,electronics,smartphone,8,41,5,460,1,0
1004309,prestigio,50.94,512602880,4e75277a-47c9-46fe-beba-90dd16a83171,0,26,2,electronics,smartphone,6,3,1,1814,0,0
1004321,huawei,218.54,556628591,0a22d91b-0935-46fb-b387-0afc83c59689,1,4,3,electronics,smartphone,13,41,5,87,3,1
1004358,apple,1338.52,513181410,6a592f22-488d-49c6-88c2-2515dec25027,1,2,2,electronics,smartphone,22,1,1,64,4,3
1004361,apple,1232.95,549554977,63ba053b-8cea-48dd-8b4c-3b01786b24b1,1,1,1,electronics,smartphone,16,33,0,133,26,22
1004446,samsung,89.32,558447909,853992ce-e17e-4d30-a5d9-2d8ac1f67d3f,1,3,3,electronics,smartphone,20,33,4,187,24,6
1004491,jinga,74.62,518847341,83b8b6ab-de45-4747-8ea2-e84dfae7539a,0,15,3,electronics,smartphone,20,40,5,913,0,0
