product_id,brand,price,user_id,user_session,purchased,num_views_session,num_views_product,category,sub_category,hour,minute,weekday,duration,num_prev_sessions,num_prev_product_views
1002524,apple,521.25,556357573,596ebcf9-57f7-4812-9d78-3d7cf5a489f7,1,8,5,electronics,smartphone,13,17,1,89,11,9
1002524,apple,531.39,549109608,a270b890-56b4-4ac4-b0a9-773a7f5151c3,1,1,1,electronics,smartphone,10,41,0,212,257,17
1002524,apple,534.09,558021007,dcbaeb74-de88-4330-9877-bbf6b2661cc3,0,4,2,electronics,smartphone,10,29,4,147,92,21
1002528,apple,532.57,551361102,72c5168e-7566-4a9d-a6cd-92cbee4c3de4,1,2,2,electronics,smartphone,14,36,5,70,88,13
1002528,apple,532.57,551361102,ab4eae23-a33a-4634-9067-567b611e613b,1,2,2,electronics,smartphone,6,54,0,62,149,51
1002528,apple,540.3,551361102,b086314f-2b98-4c4f-80cd-e7ef4c912e72,1,3,3,electronics,smartphone,14,9,0,118,165,65
1002532,apple,630.1,513611354,5e01c1b9-83b6-498a-badb-59afb4d46c6a,1,2,2,electronics,smartphone,16,28,6,131,15,5
1002540,apple,463.07,514655952,1de4d0cc-5a56-4655-bd58-eb69056ec104,0,3,2,electronics,smartphone,18,20,0,121,3,2
1002540,apple,511.71,538201741,ee20bfa0-b45b-411d-b2fe-f261ea9f8e71,1,3,2,electronics,smartphone,4,0,1,93,25,12
1002544,apple,460.54,551078701,294b4442-448e-434b-ad84-c9a357b8e15b,1,4,2,electronics,smartphone,18,0,5,251,47,11
1002544,apple,460.55,535658024,42795fa6-a3e7-4148-aa10-6c2a02c83bd9,1,2,2,electronics,smartphone,12,8,4,681,71,47
1002544,apple,460.51,535658024,7755d65e-2a1b-417e-97f4-9c301c19d33d,0,1,1,electronics,smartphone,6,41,6,5,89,61
1002544,apple,460.51,535658024,1f6c955d-3f90-4e23-972d-f4f9713b873f,1,2,1,electronics,smartphone,8,55,0,926,98,68
1002544,apple,460.5,535658024,0163960d-1fc2-4d85-95ae-2deab6fe007e,1,3,3,electronics,smartphone,12,27,0,172,104,71
1002544,apple,458.42,535658024,11e8a8ef-6512-46de-86ff-06f0bb65ce70,1,1,1,electronics,smartphone,11,47,3,211,168,117
1002547,apple,473.37,545780180,d8121e3c-b6a0-4e7a-977c-9710c4e02c1f,1,3,3,electronics,smartphone,6,42,2,314,14,9
1002547,apple,473.37,557646747,1dd08197-bf46-4e13-b433-67db9bde3eb1,1,1,1,electronics,smartphone,4,24,3,48,184,10
1002628,apple,411.57,557769185,e1b03818-ece1-4604-8a65-2bebfb283b42,1,6,3,electronics,smartphone,5,20,5,544,9,2
1002633,apple,358.57,557646747,5cb74683-dfbe-44d6-a30f-745d7755bf98,1,1,1,electronics,smartphone,12,15,0,29,137,31
1002633,apple,358.39,532593563,4a88a702-e3f7-434c-bfe5-26a616d54308,1,3,2,electronics,smartphone,4,17,3,103,65,43
1002633,apple,358.54,532593563,74ae5251-dd28-4fa7-86cf-23e80f1636a6,1,4,2,electronics,smartphone,11,41,3,225,72,49
1002633,apple,358.54,532593563,a77aeeb6-8c2b-49c6-a9d5-98c452ff8c1a,1,3,2,electronics,smartphone,14,13,3,79,74,52
1002665,honor,231.64,526698780,71346c67-2e52-4cfc-8067-36015ef1de88,1,6,5,electronics,smartphone,12,49,5,1608,1,1
1003305,apple,607.43,515014899,5232592c-5243-4dda-a401-a4f737c5fdd2,1,1,1,electronics,smartphone,8,49,5,29,8,9
1003306,apple,579.6,512640890,82c3bf36-fcc5-445c-99f3-e34fc6972d59,1,2,2,electronics,smartphone,16,22,3,58,47,12
1003306,apple,583.03,513063414,bba56761-6939-4b19-821a-358f1b3c599d,1,2,2,electronics,smartphone,13,59,1,62,18,16
1003306,apple,579.74,562119164,1e580ba9-da07-46b5-8146-c8942393c5c1,1,1,1,electronics,smartphone,4,28,2,16,80,25
1003306,apple,579.74,513229632,72f5d73e-ad4c-4bcd-9ceb-8a8d15afd7a3,1,1,1,electronics,smartphone,8,32,3,29,96,56
1003312,apple,702.76,543029113,04d3ac2c-b922-41cf-b4b4-9bbcebef9565,1,3,3,electronics,smartphone,4,17,0,134,11,1
1003312,apple,690.88,521792549,23e9bc45-d136-458e-9be2-df276ccfcd66,1,12,8,electronics,smartphone,8,18,3,716,2,2
1003316,apple,928.47,538216048,420d0d23-2067-435c-a0d8-5ef5c07346c9,1,7,3,electronics,smartphone,8,30,5,408,114,22
1003317,apple,952.15,513320236,dc7129aa-1f5b-47bf-900c-5c0cf676f370,1,13,2,electronics,smartphone,9,38,3,1429,124,20
1003318,apple,1055.34,515934048,d23f5301-9dfb-4128-8e82-9065c7e68c2e,1,1,1,electronics,smartphone,12,21,0,232,4,5
1003318,apple,1068.88,512384561,4fbfcb03-047c-4d47-ab83-40fd2b8c944e,1,2,2,electronics,smartphone,8,26,5,165,16,10
1003319,apple,1067.98,514552423,105f7288-00a9-4750-a448-c92d1ffab9d3,1,2,2,electronics,smartphone,1,56,3,66,2,0
1003319,apple,1067.67,512946922,a4f9359f-8b51-46f3-8621-9f2e2855eecc,1,7,2,electronics,smartphone,8,14,1,525,4,2
1003319,apple,1067.67,512946922,a4f9359f-8b51-46f3-8621-9f2e2855eecc,1,7,2,electronics,smartphone,8,14,1,525,4,3
1003438,gionee,74.65,512787867,92e8ff12-092e-9148-3e5a-06f24b52343c,0,1,1,electronics,smartphone,14,28,5,18,0,0
1003614,doogee,154.19,517306440,a946a7a9-5ff5-4aad-b3c9-5de95e9cd4e6,0,3,1,electronics,smartphone,15,43,5,297,0,0
1003768,huawei,485.54,545356842,ef8d2954-5157-428c-9027-012a264cb768,1,2,2,electronics,smartphone,13,28,5,80,13,2
1003942,xiaomi,187.55,561477511,c51bc0fb-8c41-4f8f-9dda-c619a6755849,1,15,8,electronics,smartphone,19,43,2,5421,0,1
1003942,xiaomi,187.6,550317700,8d0aa6b7-abbf-42f7-8036-0700e0a173ef,1,2,2,electronics,smartphone,15,44,3,159,8,8
1004038,xiaomi,166.51,525351013,1bc19eed-8967-463b-847d-29aae538743c,1,19,2,electronics,smartphone,12,26,3,1621,131,2
1004059,xiaomi,350.05,546092266,56186866-5b8b-4d24-9cdb-ffa66ba8c353,0,1,1,electronics,smartphone,6,39,6,8,5,2
1004059,xiaomi,350.05,563081530,d1b85a88-0494-4081-8564-09c0685f0627,1,4,4,electronics,smartphone,11,42,4,372,6,3
1004059,xiaomi,360.06,560590714,603a7147-b534-425f-8811-92a586fae357,1,2,2,electronics,smartphone,9,5,6,68,14,7
1004098,bq,72.05,532925831,e0135b25-ac43-42d9-a3f7-96c5260f4e89,1,20,9,electronics,smartphone,9,10,1,1163,4,1
1004136,xiaomi,128.42,552155636,5228fa1b-c02a-498f-8d8d-886c6512d4ce,1,3,3,electronics,smartphone,9,52,0,198,8,3
1004144,xiaomi,133.53,523938934,434e47ec-e633-4475-9706-980d34964aac,0,4,2,electronics,smartphone,6,38,3,71,8,3
1004144,xiaomi,128.28,554179794,72b457b6-3b62-44a4-a872-81a3f3a15c30,1,1,1,electronics,smartphone,14,58,2,54,8,4
1004145,xiaomi,167.06,545878585,f7b3a4b2-4638-4295-af07-212edbed8418,1,3,3,electronics,smartphone,11,31,5,480,0,0
1004147,xiaomi,89.84,528444454,57be268c-57ed-437e-9420-567b298ab35e,1,2,2,electronics,smartphone,5,28,2,185,0,1
1004161,xiaomi,95.21,557935258,93d444fa-7522-6e66-30ec-bad23773b28f,1,4,4,electronics,smartphone,20,8,6,7550,45,35
1004161,xiaomi,95.21,557935258,103d6095-b642-4957-8f97-3491df7846b2,1,2,2,electronics,smartphone,5,19,0,100,47,37
1004161,xiaomi,82.34,557935258,11542b7b-dea0-4c09-876f-13997f8d58ec,1,2,2,electronics,smartphone,10,29,6,108,85,73
1004161,xiaomi,82.34,557935258,3e3ddd3c-23bc-4973-a1eb-017d0f8b2d8a,1,2,2,electronics,smartphone,18,26,0,96,94,81
1004166,xiaomi,146.01,512363931,d699a664-6c19-4b58-9474-b5028c9c4812,1,1,1,electronics,smartphone,11,34,3,50,5,5
1004174,tp-link,96.53,560470103,fa9bc711-2dda-45a9-ab4c-4fb8d2de5c87,1,1,1,electronics,smartphone,8,49,2,181,0,0
1004174,tp-link,96.53,527358560,6786242d-ef1a-443f-8ddd-9aa4855f0ea2,0,12,2,electronics,smartphone,19,43,2,500,2,1
1004192,inoi,53.01,556710304,2bcbae3f-a4a1-4130-b041-d2cb00037849,1,1,1,electronics,smartphone,5,55,1,35,2,3
1004209,samsung,88.79,514193503,fb62cd04-55d9-4ae8-8f7d-fdba9579a941,1,1,1,electronics,smartphone,21,38,4,34,51,19
1004209,samsung,88.8,544324409,549e74b1-30b7-4881-a51c-0be9b3f56e4f,1,5,1,electronics,smartphone,17,50,6,192,92,33
1004209,samsung,88.8,544324409,c670cfee-23c2-4915-b564-4f86aa8b8b9a,1,1,1,electronics,smartphone,12,29,0,27,104,35
1004210,samsung,88.25,558447909,29d76d43-0691-421d-b83d-89cafa92b5d7,1,5,1,electronics,smartphone,17,47,6,913,29,7
1004211,samsung,88.29,521443390,7124b21b-be47-4dc7-8aaa-945cc62beee8,1,1,1,electronics,smartphone,6,46,4,632,1,2
1004211,samsung,88.81,516214275,7c759741-f2a8-4957-afb7-c8b2ad9fd396,1,5,5,electronics,smartphone,4,56,5,468,40,8
1004214,xiaomi,308.61,559197992,d30ece16-1e46-4c41-9bc1-a3f634d9ab8b,1,2,1,electronics,smartphone,19,36,0,50,2,1
1004225,apple,1004.77,514991820,2c554f76-f446-4dd0-87dc-cf2301e3e8ca,1,5,5,electronics,smartphone,2,33,3,216,11,2
1004225,apple,1004.86,512452237,07d80738-f220-4e5d-b2a5-f0297f15cfab,1,4,3,electronics,smartphone,20,12,5,277,8,5
1004225,apple,1004.89,513334519,2821fb9b-d75b-4ef3-a069-7f984ae11076,1,2,2,electronics,smartphone,10,0,5,89,46,27
1004225,apple,1003.58,513172685,be7e3018-d359-4f82-8f90-b42eddd2b2e1,1,2,2,electronics,smartphone,21,27,0,53,44,35
1004226,apple,999.77,520899545,07d745ed-e2f2-44c3-80dc-f553dd0cb481,1,5,1,electronics,smartphone,16,35,3,451,0,1
1004227,apple,1002.45,564962577,07e80558-df70-4a2f-bf1b-17aba7ee0ccc,1,3,2,electronics,smartphone,9,44,3,406,2,1
1004227,apple,1008.43,552840605,163c2793-5f15-48e3-b381-0ee0093be727,1,2,2,electronics,smartphone,15,54,4,60,10,10
1004227,apple,1003.84,512386086,17515051-fb75-4ad7-a9ed-ef3c78f8b73c,1,2,1,electronics,smartphone,7,10,4,1989,146,30
1004227,apple,1003.37,512386086,ba64c034-348e-4ded-9166-35ad1638d90c,1,2,2,electronics,smartphone,13,27,5,152,182,41
1004227,apple,1003.09,512386086,eef93169-be03-4461-a41a-5b01bc69b773,1,2,2,electronics,smartphone,8,56,1,194,226,50
1004227,apple,1003.09,512386086,eef93169-be03-4461-a41a-5b01bc69b773,1,2,2,electronics,smartphone,8,56,1,194,226,51
1004227,apple,1003.0,512386086,5deb4189-ce66-48da-85bd-d9b2d824ded4,1,6,2,electronics,smartphone,10,40,2,392,250,58
1004227,apple,1002.57,512386086,452d12a4-fde1-4ace-b372-9225b1a2253f,1,2,2,electronics,smartphone,9,44,5,202,309,74
1004229,apple,1122.54,536607404,20fc770d-994f-4300-bf34-644f1116b727,0,4,4,electronics,smartphone,10,30,3,144,0,0
1004230,apple,1125.37,561631835,8f524792-97c0-496b-9329-5a3594b5976a,1,5,2,electronics,smartphone,14,23,4,72,16,4
1004230,apple,1125.37,562398323,3738f119-1ba6-4a3b-a792-195305be1daa,1,5,2,electronics,smartphone,20,33,4,281,18,10
1004234,apple,1091.37,515650586,2d2f8814-7d8f-4aaf-a519-87bfa3055e27,1,8,2,electronics,smartphone,7,42,6,660,45,11
1004237,apple,1093.85,526793797,44800a60-8291-4503-9850-9ff1c3f053a7,1,2,2,electronics,smartphone,15,16,3,59,7,6
1004237,apple,1093.82,548805522,78f5ec89-cd29-4620-bf42-c258024815d7,1,12,3,electronics,smartphone,11,12,2,1349,33,14
1004237,apple,1093.85,518714775,ed80b5d5-e3cc-43ff-a3ac-996e1895e1d5,1,1,1,electronics,smartphone,13,40,5,56,91,29
1004237,apple,1093.93,538216048,860b69b5-2e1d-4e61-ae54-7b81aea33d89,1,1,1,electronics,smartphone,20,43,0,45,79,47
1004238,apple,1210.02,552751249,f4a7b6da-1bc5-4544-bba0-86e8734eb49e,1,2,2,electronics,smartphone,6,55,4,104,19,10
1004238,apple,1208.22,513298115,54cde2f8-f46b-4f34-bda9-fd034470928f,1,4,2,electronics,smartphone,12,31,1,462,62,15
1004238,apple,1210.61,549109608,d64f38ad-6ea7-40ff-bcf3-f99e08d1640f,1,7,2,electronics,smartphone,7,57,4,2742,98,21
1004238,apple,1210.07,549109608,6967b4ba-0d48-4243-bbf0-76da4902162e,1,3,2,electronics,smartphone,12,35,3,558,136,30
1004238,apple,1209.86,549109608,4d833454-774a-4d88-998c-c6c7c3a3c020,0,1,1,electronics,smartphone,8,54,4,7,141,31
1004238,apple,1209.86,549109608,958cfc64-6c57-4af4-8413-04e83f40450c,1,5,2,electronics,smartphone,13,41,4,390,150,34
1004238,apple,1208.01,549109608,035dfe18-e512-4db5-811e-9412c30246bd,1,3,2,electronics,smartphone,13,51,3,905,218,42
1004240,apple,1060.23,539804803,ff927318-533e-404e-90d5-187faba0a6f9,1,5,2,electronics,smartphone,12,6,2,192,3,3
1004240,apple,1058.97,519366429,fbabe833-2a01-4553-8608-d24d29a5689e,1,2,2,electronics,smartphone,8,18,5,180,6,7
1004241,apple,1158.31,562331374,0fa96766-bd91-460c-9544-a614190d0259,1,9,1,electronics,smartphone,19,28,0,589,0,1
1004241,apple,1175.06,513486941,15e58140-609c-4afe-91bb-0d043311f690,1,3,3,electronics,smartphone,14,12,6,108,27,25
1004244,apple,800.25,548985588,6ba704c7-6129-45ee-9420-503db088f9a9,1,14,2,electronics,smartphone,8,59,1,455,70,23
1004246,apple,764.34,513654377,29c60aeb-f211-461f-857d-75aeb5d025b8,1,2,2,electronics,smartphone,5,1,1,44,33,26
1004246,apple,764.34,513654377,195b23ac-b8cc-4a9b-efe4-926e94720789,1,2,2,electronics,smartphone,9,39,2,112,37,30
1004247,apple,810.52,517815002,68d265aa-a852-4121-bcb1-415f4a4eab71,0,1,1,electronics,smartphone,12,41,4,10,10,3
1004247,apple,810.52,560233254,3d56bfd0-7e31-4be0-9e4b-888836c8474e,0,4,1,electronics,smartphone,12,7,4,332,23,4
1004249,apple,745.94,512681163,b51242c5-0990-443c-9899-3e0605d05da0,1,1,1,electronics,smartphone,10,12,1,172,53,28
1004249,apple,744.91,547969482,970daba4-b349-4b45-92aa-e52793f2be24,0,2,1,electronics,smartphone,6,32,5,64,95,51
1004249,apple,732.91,512409624,d5c5a211-b23d-4998-bfd6-7c8eb1cae9de,1,1,1,electronics,smartphone,9,18,3,98,103,66
1004249,apple,732.09,512409624,8910e806-27df-4119-8c4d-649308f07073,1,1,1,electronics,smartphone,13,24,4,83,118,79
1004249,apple,727.08,512409624,d13f87c5-3b8e-4ba3-a17f-3193fa9f0cdd,1,1,1,electronics,smartphone,11,55,6,98,126,87
1004249,apple,725.08,512409624,3c017410-f8bd-4551-8a58-4632efe6f5de,1,1,1,electronics,smartphone,7,2,1,81,135,96
1004249,apple,725.08,512409624,39402867-954b-4782-844e-b24a2af998f3,0,2,2,electronics,smartphone,8,22,1,32,137,97
1004249,apple,725.12,512409624,ed17a169-3aa5-43a8-9b12-3464869fdd7d,1,1,1,electronics,smartphone,12,24,1,100,144,104
1004250,apple,801.82,514016484,76ad38f1-2635-4e01-8c72-d2de8ddf7c5f,1,4,1,electronics,smartphone,17,10,4,221,11,9
1004250,apple,795.84,512577046,4c1823b0-2b77-4add-97d8-2f022c17e154,1,5,3,electronics,smartphone,20,23,5,81,57,13
1004250,apple,794.76,533774988,c3777d91-00b7-4dd4-83a5-427c5317d274,1,2,2,electronics,smartphone,10,1,3,84,47,33
1004253,apple,815.59,514289428,23836973-7d1c-4b5a-be32-6ad13abab5b9,1,3,2,electronics,smartphone,11,33,3,237,0,0
1004258,apple,756.63,515014899,eec5cafb-23df-441f-9000-6c9395294f00,1,1,1,electronics,smartphone,12,44,4,17,94,22
1004258,apple,761.54,526929354,63fa1f9c-7b29-4235-b4a7-fa7b6813b21f,1,2,2,electronics,smartphone,0,46,4,72,124,24
1004258,apple,729.32,549733171,85ea18e5-a2ca-416f-8aeb-390cff60f6a6,1,2,2,electronics,smartphone,14,15,5,98,27,25
1004258,apple,740.42,515014899,f1839bc8-3795-4fac-a97d-ca29b69764ee,0,1,1,electronics,smartphone,18,11,2,2,123,47
1004259,apple,797.24,513373713,1fce841f-f583-4400-83dd-fa9dabdc1c80,0,2,2,electronics,smartphone,6,11,4,1968,3,2
1004259,apple,811.99,527074481,1f598eb7-f519-4a90-96c2-68fce246adab,1,1,1,electronics,smartphone,7,6,0,48,7,5
1004259,apple,812.09,541496006,19afbaf2-c1b9-4f83-b62b-0afd5b1d2f2a,0,1,1,electronics,smartphone,8,5,4,2,74,25
