product_id,brand,price,user_id,user_session,purchased,num_views_session,num_views_product,category,sub_category,hour,minute,weekday,duration,num_prev_sessions,num_prev_product_views
1002042,samsung,77.14,514493950,6fc912c6-e1d5-414e-9857-30db49c7fae8,1,6,3,electronics,smartphone,10,3,5,401,0,1
1002524,apple,532.45,547320539,842a334c-a0d9-4002-ada0-d93794d6252a,1,2,2,electronics,smartphone,20,50,2,62,78,33
1002524,apple,531.29,513298115,d848634a-c19d-4435-9c6e-d9cc538922fa,1,2,2,electronics,smartphone,7,48,1,1041,85,39
1002524,apple,531.41,547320539,01cc9657-6f2f-40e9-83c1-2f85d830e6f1,1,2,1,electronics,smartphone,11,52,6,89,103,42
1002528,apple,532.57,551361102,ea2a10cb-736e-4f51-8f75-5eef6cd741c4,1,4,4,electronics,smartphone,11,44,5,170,84,9
1002528,apple,532.57,551361102,72c5168e-7566-4a9d-a6cd-92cbee4c3de4,1,2,2,electronics,smartphone,14,36,5,70,88,14
1002528,apple,532.57,551361102,ce5655e5-ec29-4fde-bebc-24d39f3f7263,1,4,2,electronics,smartphone,19,24,5,100,91,15
1002528,apple,532.57,551361102,3946b459-6ace-4762-99cd-8d0118cb6d28,1,3,3,electronics,smartphone,15,26,6,137,115,34
1002528,apple,532.57,551361102,636ecd61-f9f1-41a2-808b-2f734cfeee92,1,10,4,electronics,smartphone,17,3,6,461,117,37
1002528,apple,540.3,551361102,644ace22-2d87-4f44-81ea-06a13c52bfb4,1,1,1,electronics,smartphone,12,14,0,36,158,59
1002535,apple,864.63,551361102,0cbdef3b-152c-42c5-a78a-5f1126dcaa93,1,8,5,electronics,smartphone,11,31,3,397,40,4
1002535,apple,864.63,563249911,31a78dd6-b903-4166-87ee-0cbfa80a2b82,1,2,1,electronics,smartphone,20,34,3,54,57,17
1002542,apple,475.95,531552335,9835f960-bcd3-48ea-814a-f1b8fec0a7c7,1,8,3,electronics,smartphone,10,15,0,398,15,2
1002544,apple,460.11,549109608,6967b4ba-0d48-4243-bbf0-76da4902162e,1,3,1,electronics,smartphone,12,40,3,558,138,21
1002544,apple,460.11,555761089,7c464e0a-b999-4ad9-9548-9d8a9933ac97,1,2,2,electronics,smartphone,20,12,2,95,34,32
1002544,apple,460.63,535658024,4019e4f5-c4d6-4083-b605-5169138ba5cd,1,1,1,electronics,smartphone,11,52,3,129,68,46
1002544,apple,460.54,535658024,95420de2-9436-414b-90e7-b0d9bd2c5c56,1,3,3,electronics,smartphone,12,23,5,306,81,53
1002544,apple,460.11,535658024,a6123a4d-663b-4a95-ac2a-4afb39f7b37d,1,2,2,electronics,smartphone,15,7,3,178,137,96
1002544,apple,460.11,535658024,e3a0c065-4441-40df-8cd3-102ad11efbc3,1,4,2,electronics,smartphone,5,12,4,168,141,99
1002544,apple,458.42,535658024,bd6cca4c-2ca4-48cf-82fd-d34875252e89,1,1,1,electronics,smartphone,5,16,4,110,170,118
1002544,apple,458.96,535658024,26b18032-4bde-43d4-bdfc-6d53e3cbf40d,1,9,2,electronics,smartphone,7,45,6,646,185,127
1002544,apple,458.96,535658024,8fc8125e-4f6b-42c0-acf0-84a4017cb094,1,2,2,electronics,smartphone,12,34,6,450,196,134
1002544,apple,458.96,535658024,8fc8125e-4f6b-42c0-acf0-84a4017cb094,1,2,2,electronics,smartphone,12,34,6,450,196,135
1002544,apple,459.21,535658024,b5dc003c-5d17-47ca-8565-2138c04f254c,1,1,1,electronics,smartphone,7,30,0,191,198,137
1002546,apple,1012.64,548351695,2ea6e7e3-ecd4-4951-82e8-7f3b77e4bd8a,1,8,6,electronics,smartphone,20,18,4,439,0,1
1002547,apple,459.45,547671290,00d9180a-c48c-417d-b5b2-1145c00b0169,1,2,2,electronics,smartphone,8,23,2,163,21,7
1002548,apple,575.82,529354677,94d27aff-8540-4e80-8e55-5fc4123387a8,1,11,3,electronics,smartphone,18,6,3,352,2,0
1002633,apple,358.57,559385462,00033d57-3cf1-448d-bbdf-af1e403d9acb,1,5,5,electronics,smartphone,8,57,6,453,2,2
1002633,apple,358.31,561472000,389af255-0092-446a-bbba-2d3dc719e197,1,4,2,electronics,smartphone,8,56,4,245,69,9
1002633,apple,358.44,532593563,f3be6ec6-5dd3-49d8-8114-af2049c5c1bf,1,2,2,electronics,smartphone,13,51,1,39,48,26
1002633,apple,358.44,532593563,76f07b84-b058-4d92-ba84-1686c8e8fed3,1,2,2,electronics,smartphone,6,17,2,72,57,35
1002633,apple,358.39,532593563,9d2c3b07-8a13-4451-b645-88f55aaacec5,1,2,2,electronics,smartphone,13,47,2,55,59,37
1002633,apple,358.39,532593563,8372dd25-3b68-4a27-ac4c-c773e29985fd,1,3,3,electronics,smartphone,17,1,2,58,63,42
1002633,apple,358.39,532593563,4a88a702-e3f7-434c-bfe5-26a616d54308,1,3,2,electronics,smartphone,4,17,3,103,65,44
1002633,apple,358.39,532593563,166cf0c6-55ff-4e94-ae92-827c206d383e,1,3,3,electronics,smartphone,8,28,3,53,70,47
1003304,apple,591.78,517984066,21a33fb8-2089-4da7-95c1-a25ca12e3304,1,6,3,electronics,smartphone,8,51,2,963,7,4
1003304,apple,575.18,512730977,9be238ed-3c33-453a-9e71-46c8df46b65f,1,11,6,electronics,smartphone,6,39,4,154,39,16
1003305,apple,598.27,522041040,082492c9-07ed-40a1-a291-838e872a3081,0,3,2,electronics,smartphone,10,46,1,103,2,2
1003306,apple,592.01,517923697,2ce234be-2e83-47f1-a297-12a590992167,1,1,1,electronics,smartphone,11,3,4,36,24,4
1003306,apple,582.92,513229632,17549ac4-eb35-4c5a-8463-68232c7a23dc,1,3,3,electronics,smartphone,6,2,3,4064,60,22
1003307,apple,736.03,529354677,dffb26dc-8ab0-420a-baa9-6fc7bebcd305,1,17,6,electronics,smartphone,5,0,6,713,23,10
1003310,apple,696.03,513640578,0c6a7f10-606c-4740-b1d7-09ddf3a91805,1,1,1,electronics,smartphone,9,9,3,35,10,3
1003310,apple,696.26,514143514,9e159d74-740a-48a3-942c-cf70a66c6ec9,1,1,1,electronics,smartphone,4,41,4,122,32,12
1003315,apple,965.17,563490868,83a3d48e-1440-4374-ad29-ae1aa6409b6d,1,6,3,electronics,smartphone,1,6,4,270,0,1
1003316,apple,931.79,526929354,3dc8ed68-3ef9-42a4-b78f-b910455dd36c,1,12,6,electronics,smartphone,6,53,4,329,41,17
1003317,apple,928.98,513906722,7c8ab932-de7b-4839-ae08-1614c369b9d6,1,5,2,electronics,smartphone,8,36,3,160,87,29
1003318,apple,1055.34,512384561,b8bc2810-b528-4f3e-af36-48dc1f1b768a,1,3,3,electronics,smartphone,18,48,6,234,20,14
1003746,sony,218.51,519436606,ed4e4585-3c34-4bea-b6a6-ec61849c4472,0,3,2,electronics,smartphone,9,51,1,40,2,2
1003747,sony,282.81,558375630,a40482d4-0e6d-4e51-b7f9-a340d9ca96a6,1,17,3,electronics,smartphone,17,8,6,1644,0,0
1003769,huawei,463.07,542470486,1ffd28f9-e41b-4740-a653-4daaa2f8af7a,1,2,2,electronics,smartphone,15,42,5,53,1,2
1003811,honor,142.86,525351013,05a9348f-6bfd-4d24-8bde-2cbf08b8e513,1,4,2,electronics,smartphone,12,4,6,204,183,3
1003907,huawei,124.84,555184819,c2641862-0617-4b68-bb9e-387a9f111502,1,1,1,electronics,smartphone,17,13,5,16,1,1
1003942,xiaomi,187.54,553948317,a9b87d39-6a31-4644-9ec1-19cf2354cf99,0,3,3,electronics,smartphone,16,13,3,29,5,5
1003942,xiaomi,187.68,550317700,f1f069cc-6012-414e-a52c-66ff17d86a49,1,1,1,electronics,smartphone,9,0,5,107,6,6
1003949,inoi,52.99,541297775,cba4b88b-0c24-4a09-8c3f-0eb018cd2298,1,1,1,electronics,smartphone,6,23,3,63,32,2
1004038,xiaomi,166.51,534878674,01e59862-90ac-4027-b660-d5fb2001540f,0,27,2,electronics,smartphone,15,24,3,643,2,0
1004038,xiaomi,166.51,559559217,15fe8600-b065-4cbd-b04e-02ba72cdf684,1,2,2,electronics,smartphone,19,44,2,95,17,7
1004059,xiaomi,378.39,563081530,337479f9-bc52-489a-a6ae-a261b5593deb,0,23,2,electronics,smartphone,13,9,1,1083,12,9
1004133,xiaomi,142.02,514445942,7aeca171-c2f9-4109-8c6c-fec48b1cad32,1,4,1,electronics,smartphone,8,6,4,155,8,4
1004133,xiaomi,141.66,551715949,c9ad334d-c307-4687-aae9-30e7ae711610,1,2,2,electronics,smartphone,12,22,0,78,29,10
1004139,xiaomi,97.79,550212557,695c9758-dc19-451a-baf4-cec5a9939b31,1,19,4,electronics,smartphone,11,35,0,3436,1,0
1004161,xiaomi,92.64,520206388,186802f8-9a4b-4e51-bd2a-1e701cd9347f,1,14,1,electronics,smartphone,7,1,4,402,21,0
1004161,xiaomi,95.21,557935258,80c4828e-e86e-4682-bf03-6b3499a34249,1,2,2,electronics,smartphone,10,31,5,97,17,17
1004161,xiaomi,95.21,557935258,a6275fc0-d9c1-4994-84d5-405b73759506,1,2,2,electronics,smartphone,11,36,5,114,21,21
1004161,xiaomi,95.21,557935258,f15435a7-cfe1-435b-959d-fdc071fb5610,1,9,2,electronics,smartphone,16,58,5,659,26,26
1004161,xiaomi,92.64,557935258,619035dd-7e74-4d4b-8c15-41c316de6f5c,1,2,2,electronics,smartphone,10,14,3,98,64,54
1004161,xiaomi,92.64,557935258,2455e8e1-bb2a-44db-990b-c308145065e1,1,4,4,electronics,smartphone,12,3,4,278,75,63
1004161,xiaomi,92.64,557935258,0c292077-b5be-4624-bb63-7b43a06b347e,1,3,3,electronics,smartphone,15,24,5,92,81,70
1004161,xiaomi,82.34,557935258,008d8308-17ef-4ef6-a96a-323af1a34662,1,2,2,electronics,smartphone,15,6,0,47,92,78
1004161,xiaomi,82.34,557935258,1c80e0bd-f6c2-4a55-8aba-606ff539c02d,1,2,2,electronics,smartphone,14,40,1,121,97,83
1004175,tp-link,97.56,514486480,d238db19-ae3f-4d69-8f23-0307a98f6bd5,1,2,2,electronics,smartphone,7,55,4,435,0,0
1004209,samsung,88.8,521009984,49ef7fa3-bcfd-46e6-a8d0-2555ec1b5e30,1,2,2,electronics,smartphone,19,55,5,156,51,7
1004209,samsung,88.53,559092542,d66a0b8d-e16c-4447-afb8-35bb9da5fa26,1,6,4,electronics,smartphone,12,56,6,442,17,9
1004210,samsung,88.42,513190617,a1ae5f1a-8ea7-4dce-a4d6-cb68c907b78e,1,6,3,electronics,smartphone,8,15,2,136,58,19
1004225,apple,1003.84,536365823,5e27a7f4-e43a-47d9-aa6d-e455cdcdfbb0,1,18,5,electronics,smartphone,20,30,3,765,5,3
1004225,apple,1003.63,513172685,33d2bc2c-f523-dc08-1732-eb6de4084a4e,1,1,1,electronics,smartphone,13,22,6,39,25,18
1004225,apple,1003.58,513172685,9521dc2a-3da5-44a1-b771-b7d81e261d30,1,4,2,electronics,smartphone,17,38,0,450,40,33
1004225,apple,1003.58,513172685,e37b5cad-8b46-46a4-9761-7d20839e8318,1,1,1,electronics,smartphone,5,39,1,30,46,37
1004225,apple,1003.58,513172685,e37b5cad-8b46-46a4-9761-7d20839e8318,1,1,1,electronics,smartphone,5,39,1,30,46,38
1004226,apple,1010.3,514381693,09ad12db-4a82-4633-92c8-8cd416313f9a,1,2,2,electronics,smartphone,19,58,3,92,2,2
1004226,apple,1000.03,512386086,91b2e5fd-6073-42c8-843d-c8434521bd07,1,10,2,electronics,smartphone,5,42,1,3292,215,10
1004226,apple,993.31,513149920,29679792-3120-4afa-9c2c-64d22cc11f88,1,2,2,electronics,smartphone,8,44,3,111,24,12
1004226,apple,991.4,544265841,894a6669-a604-4c70-a26b-16836993979d,1,6,2,electronics,smartphone,13,50,3,367,102,28
